ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,listened
2024-01-29 17:33:06+00:00,android,69026,IT,93.32.234.90,All Mine,Kanye West,ye,spotify:track:3U21A07gAloCc4P7J8rxcn,,,,trackdone,logout,False,False,False,1706548918,False,87
2024-01-30 07:24:04+00:00,android,733,IT,93.32.234.90,All Falls Down,Kanye West,The College Dropout,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,,,,fwdbtn,fwdbtn,False,True,False,1706599443,False,151
2024-01-30 07:24:05+00:00,android,1006,IT,93.32.234.90,Runaway,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:3DK6m7It6Pw857FcQftMds,,,,fwdbtn,fwdbtn,False,True,False,1706599445,False,230
2024-01-30 07:24:11+00:00,android,5870,IT,93.32.234.90,Gold Digger,Kanye West,Late Registration,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,,,,fwdbtn,endplay,False,True,False,1706599447,False,61
2024-01-30 07:24:21+00:00,android,6080,IT,93.32.234.90,Champions,Kanye West,Champions,spotify:track:2nBI3iWLhupR7LyAJ5GGkE,,,,clickrow,logout,False,False,False,1706599453,False,10
2024-01-30 07:25:03+00:00,android,31581,IT,93.32.234.90,Champions,Kanye West,Champions,spotify:track:2nBI3iWLhupR7LyAJ5GGkE,,,,appload,fwdbtn,False,True,False,1706599470,False,10
2024-01-30 07:25:14+00:00,android,11347,IT,93.32.234.90,Praise God,Kanye West,Donda,spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,,,,fwdbtn,fwdbtn,False,True,False,1706599505,False,21
2024-01-30 07:28:57+00:00,android,223506,IT,93.32.234.90,All Falls Down,Kanye West,The College Dropout,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,,,,fwdbtn,trackdone,False,False,False,1706599516,False,151
2024-01-30 07:38:05+00:00,android,547733,IT,93.32.234.90,Runaway,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:3DK6m7It6Pw857FcQftMds,,,,trackdone,trackdone,False,False,False,1706599739,False,230
2024-01-30 07:42:58+00:00,android,292093,IT,93.32.234.90,POWER,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,,,,trackdone,trackdone,False,False,False,1706600287,False,90
2024-01-30 07:45:24+00:00,android,145506,IT,93.32.234.90,All Mine,Kanye West,ye,spotify:track:3U21A07gAloCc4P7J8rxcn,,,,trackdone,trackdone,False,False,False,1706600580,False,87
2024-01-30 07:48:52+00:00,android,207626,IT,93.32.234.90,Gold Digger,Kanye West,Late Registration,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,,,,trackdone,trackdone,False,False,False,1706600726,False,61
2024-01-30 07:53:44+00:00,android,271600,IT,93.32.234.90,Can't Tell Me Nothing,Kanye West,Graduation,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,,,,trackdone,trackdone,False,False,False,1706600934,False,207
2024-01-30 07:57:48+00:00,android,243440,IT,93.32.234.90,I Wonder,Kanye West,Graduation,spotify:track:7rbECVPkY5UODxoOUVKZnA,,,,trackdone,trackdone,False,False,False,1706601226,False,130
2024-01-30 08:01:53+00:00,android,237506,IT,93.32.234.90,Flashing Lights,Kanye West,Graduation,spotify:track:5TRPicyLGbAF2LGBFbHGvO,,,,trackdone,trackdone,False,False,False,1706601470,False,231
2024-01-30 08:13:34+00:00,android,85966,IT,93.32.234.90,Homecoming,Kanye West,Graduation,spotify:track:4iz9lGMjU1lXS51oPmUmTe,,,,trackdone,logout,False,False,False,1706601715,False,177
2024-01-30 12:54:25+00:00,android,214569,IT,93.32.234.90,Homecoming,Kanye West,Graduation,spotify:track:4iz9lGMjU1lXS51oPmUmTe,,,,appload,trackdone,False,False,False,1706619052,False,177
2024-01-30 13:03:13+00:00,android,243440,IT,93.32.234.90,I Wonder,Kanye West,Graduation,spotify:track:7rbECVPkY5UODxoOUVKZnA,,,,trackdone,trackdone,False,False,False,1706619267,False,130
2024-01-30 13:11:57+00:00,android,271600,IT,93.32.234.90,Can't Tell Me Nothing,Kanye West,Graduation,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,,,,trackdone,trackdone,False,False,False,1706619796,False,207
2024-01-30 13:16:26+00:00,android,237506,IT,93.32.234.90,Flashing Lights,Kanye West,Graduation,spotify:track:5TRPicyLGbAF2LGBFbHGvO,,,,trackdone,trackdone,False,False,False,1706620320,False,231
2024-01-30 13:22:07+00:00,android,151260,IT,93.32.234.90,POWER,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,,,,trackdone,logout,False,False,False,1706620589,False,90
2024-01-30 16:51:55+00:00,android,326265,IT,93.32.234.90,POWER,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,,,,appload,trackdone,False,False,False,1706633149,False,90
2024-01-30 16:52:02+00:00,android,6073,IT,93.32.234.90,Runaway,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:3DK6m7It6Pw857FcQftMds,,,,trackdone,fwdbtn,False,True,False,1706633517,False,230
2024-01-30 16:56:33+00:00,android,271600,IT,93.32.234.90,Can't Tell Me Nothing,Kanye West,Graduation,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,,,,fwdbtn,trackdone,False,False,False,1706633525,False,207
2024-01-30 17:00:30+00:00,android,237506,IT,93.32.234.90,Flashing Lights,Kanye West,Graduation,spotify:track:5TRPicyLGbAF2LGBFbHGvO,,,,trackdone,trackdone,False,False,False,1706633796,False,231
2024-01-30 17:08:39+00:00,android,132936,IT,93.32.234.90,Homecoming,Kanye West,Graduation,spotify:track:4iz9lGMjU1lXS51oPmUmTe,,,,trackdone,fwdbtn,False,True,False,1706634034,False,177
2024-01-30 17:19:06+00:00,android,243440,IT,93.32.234.90,I Wonder,Kanye West,Graduation,spotify:track:7rbECVPkY5UODxoOUVKZnA,,,,fwdbtn,trackdone,False,False,False,1706634522,False,130
2024-01-30 17:20:53+00:00,android,72912,IT,93.32.234.90,All Falls Down,Kanye West,The College Dropout,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,,,,trackdone,trackdone,False,False,False,1706635149,False,151
2024-01-30 17:36:49+00:00,android,245450,IT,93.34.129.101,Runaway,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:3DK6m7It6Pw857FcQftMds,,,,trackdone,logout,False,False,False,1706635256,False,230
2024-01-31 07:25:12+00:00,android,5050,IT,93.32.243.210,Runaway,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:3DK6m7It6Pw857FcQftMds,,,,appload,endplay,False,True,False,1706685905,False,230
2024-01-31 07:28:50+00:00,android,219333,IT,93.32.243.210,Alright,Kendrick Lamar,To Pimp A Butterfly,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,,,,clickrow,trackdone,False,False,False,1706685913,False,82
2024-01-31 07:31:16+00:00,android,145506,IT,93.32.243.210,All Mine,Kanye West,ye,spotify:track:3U21A07gAloCc4P7J8rxcn,,,,trackdone,trackdone,False,False,False,1706686132,False,87
2024-01-31 07:35:53+00:00,android,275253,IT,93.32.243.210,PRIDE.,Kendrick Lamar,DAMN.,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,,,,trackdone,trackdone,False,False,False,1706686278,False,193
2024-01-31 07:40:09+00:00,android,255377,IT,93.32.243.210,United In Grief,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:5Gt9bxniM1SxN61yRzRhXL,,,,trackdone,trackdone,False,False,False,1706686554,False,58
2024-01-31 07:44:08+00:00,android,239026,IT,93.32.243.210,Die Hard,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:2g6tReTlM2Akp41g0HaeXN,,,,trackdone,trackdone,False,False,False,1706686809,False,57
2024-01-31 07:47:51+00:00,android,222497,IT,93.32.243.210,Father Time (feat. Sampha),Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:28qA8y1sz0FTuSapsCxNOG,,,,trackdone,trackdone,False,False,False,1706687049,False,48
2024-01-31 07:51:22+00:00,android,210841,IT,93.32.243.210,Mr. Morale,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:6CmpZfKUQ2KerzBFZ3QKFr,,,,trackdone,trackdone,False,False,False,1706687272,False,46
2024-01-31 07:55:39+00:00,android,256007,IT,93.32.243.210,Mirror,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:5xoYormSTltk6F9SlQV6mm,,,,trackdone,trackdone,False,False,False,1706687483,False,40
2024-01-31 08:25:32+00:00,android,287755,IT,93.32.243.210,The Heart Part 5,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:5qbhVL3vB7HwWvb0042B7y,,,,trackdone,logout,False,False,False,1706687739,False,51
2024-01-31 16:15:39+00:00,android,332228,IT,93.32.243.210,The Heart Part 5,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:5qbhVL3vB7HwWvb0042B7y,,,,appload,trackdone,False,False,False,1706717407,False,51
2024-01-31 16:22:07+00:00,android,386906,IT,93.32.243.210,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:74tLlkN3rgVzRqQJgPfink,,,,trackdone,trackdone,False,False,False,1706717741,False,255
2024-01-31 16:27:18+00:00,android,275253,IT,93.32.243.210,PRIDE.,Kendrick Lamar,DAMN.,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,,,,trackdone,trackdone,False,False,False,1706718129,False,193
2024-01-31 16:31:38+00:00,android,255377,IT,93.32.243.210,United In Grief,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:5Gt9bxniM1SxN61yRzRhXL,,,,trackdone,trackdone,False,False,False,1706718439,False,58
2024-01-31 16:35:37+00:00,android,239026,IT,93.32.243.210,Die Hard,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:2g6tReTlM2Akp41g0HaeXN,,,,trackdone,trackdone,False,False,False,1706718700,False,57
2024-01-31 16:36:31+00:00,android,52884,IT,93.32.243.210,Father Time (feat. Sampha),Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:28qA8y1sz0FTuSapsCxNOG,,,,trackdone,fwdbtn,False,True,False,1706718939,False,48
2024-01-31 16:37:30+00:00,android,58612,IT,93.32.243.210,Mr. Morale,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:6CmpZfKUQ2KerzBFZ3QKFr,,,,fwdbtn,fwdbtn,False,True,False,1706718993,False,46
2024-01-31 16:41:45+00:00,android,256007,IT,93.44.52.129,Mirror,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:5xoYormSTltk6F9SlQV6mm,,,,fwdbtn,trackdone,False,False,False,1706719052,False,40
2024-01-31 16:44:42+00:00,android,177000,IT,93.44.52.129,HUMBLE.,Kendrick Lamar,DAMN.,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,,,,trackdone,trackdone,False,False,False,1706719307,False,26
2024-01-31 16:48:16+00:00,android,213400,IT,93.44.52.129,LOVE. FEAT. ZACARI.,Kendrick Lamar,DAMN.,spotify:track:6PGoSes0D9eUDeeAafB2As,,,,trackdone,trackdone,False,False,False,1706719484,False,36
2024-01-31 16:51:57+00:00,android,219333,IT,93.44.52.129,Alright,Kendrick Lamar,To Pimp A Butterfly,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,,,,trackdone,trackdone,False,False,False,1706719698,False,82
2024-01-31 17:01:59+00:00,android,1658,IT,93.44.59.242,I Wonder,Kanye West,Graduation,spotify:track:7rbECVPkY5UODxoOUVKZnA,,,,trackdone,logout,False,False,False,1706719918,False,130
2024-02-01 07:24:41+00:00,android,0,IT,93.44.59.242,Can't Tell Me Nothing,Kanye West,Graduation,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,,,,clickrow,endplay,False,True,False,1706772276,False,207
2024-02-01 07:24:43+00:00,android,1522,IT,93.44.59.242,Hit 'Em Up - Single Version,2Pac,Greatest Hits,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,,,,clickrow,endplay,False,True,False,1706772281,False,185
2024-02-01 07:29:15+00:00,android,271600,IT,93.44.59.242,Can't Tell Me Nothing,Kanye West,Graduation,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,,,,clickrow,trackdone,False,False,False,1706772283,False,207
2024-02-01 07:34:28+00:00,android,312626,IT,93.44.59.242,Hit 'Em Up - Single Version,2Pac,Greatest Hits,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,,,,trackdone,trackdone,False,False,False,1706772558,False,185
2024-02-01 07:40:56+00:00,android,386906,IT,93.44.59.242,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:74tLlkN3rgVzRqQJgPfink,,,,trackdone,trackdone,False,False,False,1706772871,False,255
2024-02-01 07:44:08+00:00,android,191946,IT,93.44.59.242,Roxanne,The Police,Outlandos D'Amour - Remastered 2003,spotify:track:3EYOJ48Et32uATr9ZmLnAo,,,,trackdone,trackdone,False,False,False,1706773259,False,50
2024-02-01 07:47:32+00:00,android,203493,IT,93.44.59.242,Homecoming,Kanye West,Graduation,spotify:track:4iz9lGMjU1lXS51oPmUmTe,,,,trackdone,trackdone,False,False,False,1706773451,False,177
2024-02-01 07:51:29+00:00,android,236190,IT,93.44.59.242,SIMPLY THE BEST,Black Eyed Peas,SIMPLY THE BEST,spotify:track:3LBBSmoGHWC91u754Tp21C,,,,trackdone,trackdone,False,False,False,1706773655,False,36
2024-02-01 07:56:13+00:00,android,283520,IT,93.44.59.242,Deja Vu,Eminem,Relapse [Deluxe],spotify:track:5Mo51IWW49vhISzDLs4CqU,,,,trackdone,trackdone,False,False,False,1706773892,False,56
2024-02-01 07:56:34+00:00,android,19951,IT,93.44.59.242,Dancing Queen,ABBA,Arrival,spotify:track:0GjEhVFGZW8afUYGChu3Rr,,,,trackdone,fwdbtn,False,True,False,1706774176,False,35
2024-02-01 07:56:36+00:00,android,1446,IT,93.44.59.242,I Wonder,Kanye West,Graduation,spotify:track:7rbECVPkY5UODxoOUVKZnA,,,,fwdbtn,fwdbtn,False,True,False,1706774197,False,130
2024-02-01 07:56:37+00:00,android,1047,IT,93.44.59.242,The Heart Part 5,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:5qbhVL3vB7HwWvb0042B7y,,,,fwdbtn,fwdbtn,False,True,False,1706774199,False,51
2024-02-01 07:56:38+00:00,android,1077,IT,93.44.59.242,Oroscopo (feat. Takagi & Ketra) - Ghost track,Calcutta ,Oroscopo (feat. Takagi & Ketra),spotify:track:2eGCc9zvaUKzd3oKwQNwXW,,,,fwdbtn,fwdbtn,False,True,False,1706774200,False,15
2024-02-01 07:56:39+00:00,android,761,IT,93.44.59.242,Knights of Cydonia,Muse,Black Holes and Revelations,spotify:track:7ouMYWpwJ422jRcDASZB7P,,,,fwdbtn,fwdbtn,False,True,False,1706774201,False,34
2024-02-01 08:26:22+00:00,android,162620,IT,93.44.59.242,Flashing Lights,Kanye West,Graduation,spotify:track:5TRPicyLGbAF2LGBFbHGvO,,,,fwdbtn,logout,False,False,False,1706774202,False,231
2024-02-01 16:34:33+00:00,android,240206,IT,93.44.59.242,Flashing Lights,Kanye West,Graduation,spotify:track:5TRPicyLGbAF2LGBFbHGvO,,,,appload,trackdone,False,False,False,1706805029,False,231
2024-02-01 16:35:02+00:00,android,27415,IT,93.44.59.242,Alright,Kendrick Lamar,To Pimp A Butterfly,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,,,,trackdone,fwdbtn,False,True,False,1706805274,False,82
2024-02-01 16:35:03+00:00,android,1193,IT,93.44.59.242,fukumean,Gunna,a Gift & a Curse,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,,,,fwdbtn,fwdbtn,False,True,False,1706805303,False,84
2024-02-01 16:35:04+00:00,android,1003,IT,93.44.59.242,Take on Me,a-ha,Hunting High and Low,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,,,,fwdbtn,fwdbtn,False,True,False,1706805304,False,30
2024-02-01 16:45:11+00:00,android,488391,IT,93.44.59.242,Runaway,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:3DK6m7It6Pw857FcQftMds,,,,fwdbtn,fwdbtn,False,True,False,1706805305,False,230
2024-02-01 16:45:13+00:00,android,1236,IT,93.44.59.242,Father Time (feat. Sampha),Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:28qA8y1sz0FTuSapsCxNOG,,,,fwdbtn,fwdbtn,False,True,False,1706805912,False,48
2024-02-01 16:45:14+00:00,android,511,IT,93.44.59.242,"Maniac - From ""Flashdance""",Michael Sembello,ドライブが楽しくなる洋楽ヒッツ！80年代 DANCE,spotify:track:0Q6mJSyGsUmg9WXgOcOf7A,,,,fwdbtn,backbtn,False,True,False,1706805914,False,24
2024-02-01 16:45:14+00:00,android,1065,IT,93.44.59.242,Time to Pretend,MGMT,Oracular Spectacular,spotify:track:4iG2gAwKXsOcijVaVXzRPW,,,,fwdbtn,fwdbtn,False,True,False,1706805913,False,69
2024-02-01 16:45:25+00:00,android,10637,IT,93.44.59.242,Time to Pretend,MGMT,Oracular Spectacular,spotify:track:4iG2gAwKXsOcijVaVXzRPW,,,,backbtn,fwdbtn,False,True,False,1706805915,False,69
2024-02-01 16:45:28+00:00,android,2376,IT,93.44.59.242,"Maniac - From ""Flashdance""",Michael Sembello,ドライブが楽しくなる洋楽ヒッツ！80年代 DANCE,spotify:track:0Q6mJSyGsUmg9WXgOcOf7A,,,,fwdbtn,fwdbtn,False,True,False,1706805926,False,24
2024-02-01 16:47:52+00:00,android,145506,IT,93.44.59.242,All Mine,Kanye West,ye,spotify:track:3U21A07gAloCc4P7J8rxcn,,,,fwdbtn,trackdone,False,False,False,1706805928,False,87
2024-02-01 16:52:51+00:00,android,292093,IT,93.44.59.242,POWER,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,,,,trackdone,trackdone,False,False,False,1706806073,False,90
2024-02-01 17:06:29+00:00,android,217280,IT,93.44.23.159,Can't Tell Me Nothing,Kanye West,Graduation,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,,,,trackdone,logout,False,False,False,1706806371,False,207
2024-02-01 22:08:53+00:00,windows,25301,IT,93.34.129.101,Homecoming,Kanye West,Graduation,spotify:track:4iz9lGMjU1lXS51oPmUmTe,,,,clickrow,logout,False,False,False,1706822194,False,177
2024-02-02 07:27:57+00:00,android,4890,IT,93.44.23.159,Can't Tell Me Nothing,Kanye West,Graduation,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,,,,appload,endplay,False,True,False,1706858862,False,207
2024-02-02 07:32:29+00:00,android,271600,IT,93.44.23.159,Can't Tell Me Nothing,Kanye West,Graduation,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,,,,clickrow,trackdone,False,False,False,1706858880,False,207
2024-02-02 07:37:42+00:00,android,312626,IT,93.44.23.159,Hit 'Em Up - Single Version,2Pac,Greatest Hits,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,,,,trackdone,trackdone,False,False,False,1706859151,False,185
2024-02-02 07:44:09+00:00,android,386906,IT,93.44.23.159,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:74tLlkN3rgVzRqQJgPfink,,,,trackdone,trackdone,False,False,False,1706859464,False,255
2024-02-02 07:47:22+00:00,android,191946,IT,93.44.23.159,Roxanne,The Police,Outlandos D'Amour - Remastered 2003,spotify:track:3EYOJ48Et32uATr9ZmLnAo,,,,trackdone,trackdone,False,False,False,1706859851,False,50
2024-02-02 07:50:45+00:00,android,203493,IT,93.44.23.159,Homecoming,Kanye West,Graduation,spotify:track:4iz9lGMjU1lXS51oPmUmTe,,,,trackdone,trackdone,False,False,False,1706860044,False,177
2024-02-02 08:04:06+00:00,android,200063,IT,93.44.23.159,SIMPLY THE BEST,Black Eyed Peas,SIMPLY THE BEST,spotify:track:3LBBSmoGHWC91u754Tp21C,,,,trackdone,logout,False,False,False,1706860248,False,36
2024-02-02 16:45:54+00:00,android,17870,IT,93.44.23.159,SIMPLY THE BEST,Black Eyed Peas,SIMPLY THE BEST,spotify:track:3LBBSmoGHWC91u754Tp21C,,,,appload,endplay,False,True,False,1706892334,False,36
2024-02-02 17:04:45+00:00,android,268570,IT,93.44.23.159,Can't Tell Me Nothing,Kanye West,Graduation,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,,,,clickrow,endplay,False,True,False,1706892357,False,207
2024-02-02 17:08:32+00:00,android,225962,IT,93.44.23.159,Hit 'Em Up - Single Version,2Pac,Greatest Hits,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,,,,clickrow,fwdbtn,False,True,False,1706893488,False,185
2024-02-02 17:19:29+00:00,android,33692,IT,93.34.129.101,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:74tLlkN3rgVzRqQJgPfink,,,,fwdbtn,logout,False,False,False,1706893715,False,255
2024-02-02 17:55:53+00:00,android,21381,IT,93.34.129.101,Runaway,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:3DK6m7It6Pw857FcQftMds,,,,clickrow,logout,False,False,False,1706896532,False,230
2024-02-03 09:25:11+00:00,windows,203493,IT,93.34.129.101,Homecoming,Kanye West,Graduation,spotify:track:4iz9lGMjU1lXS51oPmUmTe,,,,clickrow,trackdone,False,False,False,1706952109,False,177
2024-02-03 09:29:03+00:00,windows,223506,IT,93.34.129.101,All Falls Down,Kanye West,The College Dropout,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,,,,trackdone,trackdone,False,False,False,1706952312,False,151
2024-02-03 09:48:23+00:00,windows,693315,IT,93.34.129.101,Runaway,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:3DK6m7It6Pw857FcQftMds,,,,trackdone,trackdone,False,False,False,1706952544,False,230
2024-02-03 09:50:28+00:00,windows,125040,IT,93.34.129.101,fukumean,Gunna,a Gift & a Curse,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,,,,trackdone,trackdone,False,False,False,1706953704,False,84
2024-02-03 09:55:21+00:00,windows,291893,IT,93.34.129.101,Black Beatles,Rae Sremmurd,SremmLife 2 - Deluxe,spotify:track:6fujklziTHa8uoM5OQSfIo,,,,trackdone,trackdone,False,False,False,1706953829,False,48
2024-02-03 09:59:00+00:00,windows,219333,IT,93.34.129.101,Alright,Kendrick Lamar,To Pimp A Butterfly,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,,,,trackdone,trackdone,False,False,False,1706954122,False,82
2024-02-03 10:03:04+00:00,windows,243440,IT,93.34.129.101,I Wonder,Kanye West,Graduation,spotify:track:7rbECVPkY5UODxoOUVKZnA,,,,trackdone,trackdone,False,False,False,1706954342,False,130
2024-02-03 10:07:26+00:00,windows,261000,IT,93.34.129.101,Time to Pretend,MGMT,Oracular Spectacular,spotify:track:4iG2gAwKXsOcijVaVXzRPW,,,,trackdone,trackdone,False,False,False,1706954585,False,69
2024-02-03 10:08:35+00:00,windows,67740,IT,93.34.129.101,Esperienze Nuove,Heartman,Esperienze Nuove,spotify:track:1LR432zhaAgcgpqdozne3O,,,,trackdone,fwdbtn,False,True,False,1706954847,False,35
2024-02-03 10:11:26+00:00,windows,171903,IT,93.34.129.101,Alta marea,Coez,Alta marea,spotify:track:27y9iz3gBeWyWxI6VKEuGW,,,,fwdbtn,trackdone,False,False,False,1706954916,False,45
2024-02-03 10:15:17+00:00,windows,229938,IT,93.34.129.101,Surround Sound (feat. 21 Savage & Baby Tate),JID,The Forever Story,spotify:track:1udwFobQ1JoOdWPQrp2b6u,,,,trackdone,trackdone,False,False,False,1706955087,False,46
2024-02-03 14:25:19+00:00,windows,157278,IT,93.34.129.101,Questa nostra stupida canzone d'amore,Thegiornalisti,LOVE,spotify:track:1Kw6V4wiZKTVwLZ5YcYJR3,,,,trackdone,fwdbtn,False,True,False,1706955318,False,30
2024-02-03 14:28:16+00:00,windows,177576,IT,93.34.129.101,Freaky (feat. Shiva & Niky Savage),Slings,TRAPHOUSE,spotify:track:32rxE3UsuYr3KndIKPfMg6,,,,fwdbtn,trackdone,False,False,False,1706970318,False,29
2024-02-03 14:31:31+00:00,windows,194675,IT,93.34.129.101,MILANO,BIA,REALLY HER,spotify:track:79gZiOMkdqpBquK2tClkbn,,,,trackdone,trackdone,False,False,False,1706970496,False,28
2024-02-03 14:35:18+00:00,windows,226557,IT,93.34.129.101,CVLT (feat. Kid Yugi),Salmo,CVLT,spotify:track:6hANXZUS2wryG1zSocof7J,,,,trackdone,trackdone,False,False,False,1706970691,False,25
2024-02-03 14:38:29+00:00,windows,190188,IT,93.34.129.101,"EVERYDAY (feat. Shiva, ANNA, Geolier)",Takagi & Ketra,"EVERYDAY (feat. Shiva, ANNA, Geolier)",spotify:track:20bTkdvyWZjO4ORHmzXQR4,,,,trackdone,trackdone,False,False,False,1706970918,False,32
2024-02-03 14:41:23+00:00,windows,174287,IT,93.34.129.101,MY LOVE SONG 2 (feat. Coez & Frah Quintale),Salmo,CVLT,spotify:track:3ySS2RpQNWsN5T88sfilZb,,,,trackdone,trackdone,False,False,False,1706971108,False,25
2024-02-03 15:24:26+00:00,windows,170963,IT,93.34.129.101,RESPIRA (feat. Marracash),Salmo,CVLT,spotify:track:2zuRZkoWxoNtKaA4Q44f44,,,,trackdone,fwdbtn,False,True,False,1706971283,False,20
2024-02-03 15:29:09+00:00,windows,283520,IT,93.34.129.101,Deja Vu,Eminem,Relapse [Deluxe],spotify:track:5Mo51IWW49vhISzDLs4CqU,,,,fwdbtn,trackdone,False,False,False,1706973866,False,56
2024-02-03 15:33:46+00:00,windows,276693,IT,93.34.129.101,Young Folks,Peter Bjorn and John,Writer's Block,spotify:track:4dyx5SzxPPaD8xQIid5Wjj,,,,trackdone,trackdone,False,False,False,1706974149,False,25
2024-02-03 15:37:43+00:00,windows,236535,IT,93.34.129.101,Time is Running Out,Muse,Absolution,spotify:track:0EdMqiKs9LKXhspeQhl4RZ,,,,trackdone,trackdone,False,False,False,1706974426,False,26
2024-02-03 15:41:39+00:00,windows,234973,IT,93.34.129.101,Where Is My Mind? - 2007 Remaster,Pixies,Surfer Rosa,spotify:track:7wCmS9TTVUcIhRalDYFgPy,,,,trackdone,trackdone,False,False,False,1706974663,False,23
2024-02-03 15:44:32+00:00,windows,172964,IT,93.34.129.101,Strangers,Kenya Grace,Strangers,spotify:track:5mjYQaktjmjcMKcUIcqz4s,,,,trackdone,trackdone,False,False,False,1706974898,False,17
2024-02-03 15:49:00+00:00,windows,267194,IT,93.34.129.101,MONACO,Bad Bunny,nadie sabe lo que va a pasar mañana,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,,,,trackdone,trackdone,False,False,False,1706975072,False,19
2024-02-03 15:52:22+00:00,windows,201360,IT,93.34.129.101,SOS,ABBA,ABBA Gold,spotify:track:5pMmWfuL0FTGshYt7HVJ8P,,,,trackdone,trackdone,False,False,False,1706975340,False,25
2024-02-03 15:56:28+00:00,windows,246000,IT,93.34.129.101,"Maniac - From ""Flashdance""",Michael Sembello,ドライブが楽しくなる洋楽ヒッツ！80年代 DANCE,spotify:track:0Q6mJSyGsUmg9WXgOcOf7A,,,,trackdone,trackdone,False,False,False,1706975542,False,24
2024-02-04 08:18:37+00:00,android,18518,IT,93.34.129.101,The Message,Grandmaster Flash,"Grandmaster Flash, Grandmaster Melle-Mel & The Furious Five: The Greatest Hits",spotify:track:1vePC77pxGSUXLErDHuGtH,,,,clickrow,endplay,False,True,False,1707034701,False,5
